intstarttime,vcimsi,intenbid,intscrsrp,intpci,intnc1rsrp,intnc2rsrp,intnc3rsrp,intnc4rsrp,intnc5rsrp,intnc6rsrp,intnc7rsrp,intnc8rsrp,intmr_ta,intmr_uetranspowermargin,flong,flat
1584677932000 ,211826572,178395,76,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.082009,22.544524
1584677932000 ,211826572,178395,76,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.082009,22.544524
1584678819000 ,493846617,704858,66,311,59,56,\N,\N,\N,\N,\N,\N,0,44,114.081001,22.542754
1584678824000 ,493846617,704858,64,311,58,57,\N,\N,\N,\N,\N,\N,0,50,114.081001,22.542754
1584678780000 ,439172588,704858,85,409,\N,\N,\N,\N,\N,\N,\N,\N,0,52,114.080293,22.544063
1584679701000 ,384857386,179461,78,501,\N,\N,\N,\N,\N,\N,\N,\N,16,59,114.080464,22.545704
1584678665000 ,82190049,704858,66,311,57,\N,\N,\N,\N,\N,\N,\N,0,39,114.081065,22.543097
1584677823000 ,384030594,178395,52,154,47,38,\N,\N,\N,\N,\N,\N,\N,\N,114.080421,22.545039
1584677823000 ,384030594,178395,54,154,48,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080421,22.545039
1584677823000 ,384030594,178395,53,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080421,22.545039
1584678634000 ,233276703,704858,61,409,\N,\N,\N,\N,\N,\N,\N,\N,16,35,114.079606,22.542883
1584678639000 ,233276703,704858,62,409,54,\N,\N,\N,\N,\N,\N,\N,16,34,114.079992,22.542883
1584677855000 ,369269761,178395,48,154,45,39,38,\N,\N,\N,\N,\N,\N,\N,114.08025,22.545125
1584677856000 ,369269761,178395,50,154,46,39,37,\N,\N,\N,\N,\N,\N,\N,114.080293,22.545039
1584677855000 ,369269761,178395,49,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.08025,22.545125
1584678629000 ,233276703,704858,59,409,53,51,49,\N,\N,\N,\N,\N,32,36,114.079241,22.542851
1584679716000 ,384857386,179461,70,501,42,\N,\N,\N,\N,\N,\N,\N,16,60,114.080636,22.545683
1584679721000 ,384857386,179461,62,501,54,\N,\N,\N,\N,\N,\N,\N,32,48,114.080743,22.545694
1584679723000 ,384857386,179461,59,501,55,49,\N,\N,\N,\N,\N,\N,32,48,114.080765,22.545694
1584679721000 ,384857386,179461,62,501,44,\N,\N,\N,\N,\N,\N,\N,32,48,114.080743,22.545694
1584679723000 ,384857386,179461,59,501,\N,\N,\N,\N,\N,\N,\N,\N,32,48,114.080765,22.545694
1584679669000 ,404306740,179461,62,503,56,\N,\N,\N,\N,\N,\N,\N,16,51,114.079306,22.544524
1584679089000 ,234138488,704858,52,311,54,47,\N,\N,\N,\N,\N,\N,\N,\N,114.082932,22.543237
1584679086000 ,234138488,704858,50,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083061,22.543269
1584679086000 ,234138488,704858,50,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083061,22.543269
1584679130000 ,39675069,704858,64,28,39,\N,\N,\N,\N,\N,\N,\N,0,43,114.082181,22.543913
1584679134000 ,39675069,704858,38,28,42,\N,\N,\N,\N,\N,\N,\N,0,43,114.082181,22.543913
1584679134000 ,39675069,704858,34,28,27,26,\N,\N,\N,\N,\N,\N,0,43,114.082181,22.543913
1584677893000 ,134607818,178395,88,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081537,22.544846
1584677898000 ,134607818,178395,84,1,71,\N,\N,\N,\N,\N,\N,\N,16,63,114.081537,22.544846
1584678605000 ,475636234,688740,70,285,60,55,\N,\N,\N,\N,\N,\N,0,63,114.082696,22.545597
1584678611000 ,475636234,688740,77,285,64,\N,\N,\N,\N,\N,\N,\N,0,63,114.082717,22.545576
1584679664000 ,404306740,179461,64,503,59,\N,\N,\N,\N,\N,\N,\N,16,53,114.079306,22.544492
1584678789000 ,81010681,688740,73,285,67,\N,\N,\N,\N,\N,\N,\N,0,63,114.082868,22.545543
1584678779000 ,81010681,688740,82,285,42,35,\N,\N,\N,\N,\N,\N,0,63,114.082803,22.545511
1584678779000 ,81010681,688740,82,285,48,47,\N,\N,\N,\N,\N,\N,0,63,114.082803,22.545511
1584678784000 ,81010681,688740,81,285,42,35,\N,\N,\N,\N,\N,\N,0,63,114.082868,22.545543
1584679091000 ,230014044,704858,50,28,52,49,\N,\N,\N,\N,\N,\N,\N,\N,114.082889,22.543226
1584679091000 ,230014044,704858,50,28,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.082868,22.543226
1584678589000 ,513544937,688740,66,285,58,58,58,50,\N,\N,\N,\N,16,59,114.082202,22.545619
1584678595000 ,513544937,688740,67,285,63,60,58,54,\N,\N,\N,\N,16,62,114.082181,22.545661
1584678600000 ,513544937,688740,70,285,67,61,58,57,\N,\N,\N,\N,0,59,114.08231,22.54564
1584678589000 ,513544937,688740,66,285,38,34,\N,\N,\N,\N,\N,\N,16,59,114.082181,22.545661
1584678590000 ,513544937,688740,66,285,47,\N,\N,\N,\N,\N,\N,\N,16,59,114.082181,22.545661
1584678590000 ,513544937,688740,66,285,\N,\N,\N,\N,\N,\N,\N,\N,16,59,114.082181,22.545661
1584678595000 ,513544937,688740,67,285,35,35,\N,\N,\N,\N,\N,\N,16,62,114.08231,22.54564
1584678654000 ,486719476,704858,65,311,62,62,61,\N,\N,\N,\N,\N,\N,\N,114.083898,22.543344
1584678654000 ,486719476,704858,65,311,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083747,22.543344
1584679556000 ,165375528,179461,56,502,38,\N,\N,\N,\N,\N,\N,\N,16,50,114.07922,22.546058
1584679556000 ,165375528,179461,56,502,\N,\N,\N,\N,\N,\N,\N,\N,16,50,114.07922,22.546058
1584679566000 ,165375528,179461,58,502,\N,\N,\N,\N,\N,\N,\N,\N,16,51,114.07922,22.546058
1584679566000 ,165375528,179461,58,502,37,31,\N,\N,\N,\N,\N,\N,16,51,114.07922,22.546058
1584677776000 ,384804746,178395,51,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.0804,22.545028
1584677776000 ,384804746,178395,52,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.08025,22.545146
1584679122000 ,38488669,704858,63,57,26,\N,\N,\N,\N,\N,\N,\N,16,48,114.079134,22.54343
1584679122000 ,38488669,704858,63,57,73,64,\N,\N,\N,\N,\N,\N,16,48,114.079134,22.54343
1584679122000 ,38488669,704858,63,57,70,\N,\N,\N,\N,\N,\N,\N,16,48,114.079134,22.54343
1584679127000 ,38488669,704858,60,57,56,54,53,\N,\N,\N,\N,\N,16,33,114.079134,22.54343
1584679127000 ,38488669,704858,60,57,65,\N,\N,\N,\N,\N,\N,\N,16,33,114.078769,22.54329
1584678979000 ,125479301,704858,76,28,72,72,70,69,68,68,\N,\N,\N,\N,114.081859,22.543805
1584678979000 ,125479301,704858,75,28,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.081859,22.543805
1584678973000 ,35893257,704858,71,311,64,\N,\N,\N,\N,\N,\N,\N,16,44,114.08158,22.543602
1584678973000 ,35893257,704858,71,311,\N,\N,\N,\N,\N,\N,\N,\N,16,44,114.08158,22.543537
1584678973000 ,35893257,704858,71,311,\N,\N,\N,\N,\N,\N,\N,\N,16,44,114.08158,22.543537
1584678973000 ,35893257,704858,71,311,\N,\N,\N,\N,\N,\N,\N,\N,16,44,114.08158,22.543537
1584677859000 ,135165615,178395,84,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081537,22.544846
1584677751000 ,135165615,178395,84,1,74,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544814
1584677789000 ,138746433,178395,81,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081494,22.544674
1584677854000 ,135165615,178395,87,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081516,22.544857
1584678605000 ,513544937,688740,69,285,45,\N,\N,\N,\N,\N,\N,\N,0,63,114.082567,22.54564
1584678605000 ,513544937,688740,69,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082567,22.54564
1584678610000 ,513544937,688740,71,285,46,37,\N,\N,\N,\N,\N,\N,0,63,114.082632,22.545619
1584678610000 ,513544937,688740,71,285,45,\N,\N,\N,\N,\N,\N,\N,0,63,114.082632,22.545619
1584677861000 ,138746433,178395,80,1,69,\N,\N,\N,\N,\N,\N,\N,0,61,114.081451,22.54476
1584677871000 ,138746433,178395,80,1,71,\N,\N,\N,\N,\N,\N,\N,0,63,114.081451,22.54476
1584677757000 ,135165615,178395,84,1,73,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544814
1584677767000 ,135165615,178395,83,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544814
1584677733000 ,534460840,178395,73,1,65,\N,\N,\N,\N,\N,\N,\N,0,63,114.081537,22.544986
1584678960000 ,383708105,704858,50,28,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.083426,22.542936
1584678618000 ,467786082,688740,63,285,41,27,\N,\N,\N,\N,\N,\N,0,60,114.083061,22.545619
1584679543000 ,81775339,179461,76,502,45,38,34,\N,\N,\N,\N,\N,0,63,114.079477,22.545468
1584677781000 ,403385741,178395,54,154,51,\N,\N,\N,\N,\N,\N,\N,32,52,114.079842,22.544417
1584677791000 ,403385741,178395,57,154,50,\N,\N,\N,\N,\N,\N,\N,32,50,114.079821,22.544406
1584679549000 ,81775339,179461,76,502,76,\N,\N,\N,\N,\N,\N,\N,0,63,114.079477,22.545468
1584679549000 ,81775339,179461,76,502,37,35,24,\N,\N,\N,\N,\N,0,63,114.079477,22.545468
1584677820000 ,138746433,178395,77,1,67,\N,\N,\N,\N,\N,\N,\N,0,63,114.08143,22.54475
1584677768000 ,371407061,178395,50,154,43,36,\N,\N,\N,\N,\N,\N,\N,\N,114.0804,22.545028
1584677769000 ,371407061,178395,51,154,43,37,\N,\N,\N,\N,\N,\N,\N,\N,114.0804,22.545028
1584677769000 ,371407061,178395,50,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.0804,22.545028
1584679675000 ,76679177,179461,76,502,72,55,\N,\N,\N,\N,\N,\N,0,63,114.079542,22.545533
1584679675000 ,76679177,179461,76,502,38,35,\N,\N,\N,\N,\N,\N,0,63,114.079542,22.545533
1584679554000 ,81775339,179461,75,502,74,\N,\N,\N,\N,\N,\N,\N,0,63,114.079477,22.545468
1584679554000 ,81775339,179461,75,502,36,33,\N,\N,\N,\N,\N,\N,0,63,114.079477,22.545468
1584677825000 ,138746433,178395,83,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.08143,22.54475
1584677835000 ,138746433,178395,77,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.08143,22.54475
1584677730000 ,416839511,178395,70,1,62,\N,\N,\N,\N,\N,\N,\N,16,61,114.081494,22.544889
1584677760000 ,370701497,178395,50,154,46,40,\N,\N,\N,\N,\N,\N,\N,\N,114.0804,22.545028
1584677760000 ,370701497,178395,52,154,46,38,\N,\N,\N,\N,\N,\N,\N,\N,114.0804,22.545028
1584677760000 ,370701497,178395,51,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.0804,22.545028
1584677760000 ,370701497,178395,52,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.0804,22.545028
1584679498000 ,3708800,179461,63,503,58,56,\N,\N,\N,\N,\N,\N,0,59,114.07937,22.544546
1584679503000 ,3708800,179461,60,503,57,49,\N,\N,\N,\N,\N,\N,16,54,114.079413,22.544524
1584679501000 ,3708800,179461,61,503,\N,\N,\N,\N,\N,\N,\N,\N,16,54,114.07937,22.544546
1584679503000 ,3708800,179461,60,503,38,33,\N,\N,\N,\N,\N,\N,16,54,114.079413,22.544524
1584679503000 ,3708800,179461,60,503,\N,\N,\N,\N,\N,\N,\N,\N,16,54,114.079413,22.544524
1584679157000 ,456790950,688740,60,285,55,53,52,\N,\N,\N,\N,\N,16,60,114.082567,22.544449
1584679152000 ,456790950,688740,62,285,31,31,30,\N,\N,\N,\N,\N,16,62,114.082567,22.544449
1584679157000 ,456790950,688740,60,285,38,33,\N,\N,\N,\N,\N,\N,16,60,114.082567,22.544449
1584677752000 ,60252919,178395,65,155,54,51,\N,\N,\N,\N,\N,\N,32,55,114.082675,22.544395
1584679304000 ,487610194,704858,76,311,\N,\N,\N,\N,\N,\N,\N,\N,0,44,114.081773,22.54314
1584679309000 ,487610194,704858,78,311,\N,\N,\N,\N,\N,\N,\N,\N,0,57,114.081773,22.54314
1584679314000 ,487610194,704858,80,311,\N,\N,\N,\N,\N,\N,\N,\N,0,57,114.081773,22.543044
1584679319000 ,487610194,704858,87,311,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081795,22.543001
1584679668000 ,11803515,179461,65,501,51,50,\N,\N,\N,\N,\N,\N,32,56,114.078812,22.5452
1584679361000 ,487610194,704858,78,311,\N,\N,\N,\N,\N,\N,\N,\N,0,54,114.081451,22.542915
1584679366000 ,487610194,704858,66,311,63,\N,\N,\N,\N,\N,\N,\N,0,34,114.081323,22.542926
1584679371000 ,487610194,704858,63,311,65,\N,\N,\N,\N,\N,\N,\N,0,43,114.081065,22.542936
1584680042000 ,164171475,179461,54,502,57,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079241,22.546294
1584680042000 ,164171475,179461,54,502,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079241,22.546294
1584678981000 ,129291302,688740,44,285,37,32,\N,\N,\N,\N,\N,\N,16,44,114.082782,22.54534
1584678986000 ,129291302,688740,41,285,31,28,24,\N,\N,\N,\N,\N,16,43,114.082782,22.54534
1584677798000 ,60252919,178395,73,155,75,68,\N,\N,\N,\N,\N,\N,32,63,114.082653,22.544331
1584677818000 ,60252919,178395,66,155,63,55,\N,\N,\N,\N,\N,\N,32,52,114.082653,22.544385
1584677818000 ,60252919,178395,66,155,57,54,\N,\N,\N,\N,\N,\N,32,52,114.082696,22.544363
1584677813000 ,60252919,178395,68,155,63,\N,\N,\N,\N,\N,\N,\N,32,54,114.082653,22.544374
1584677813000 ,60252919,178395,68,155,61,60,\N,\N,\N,\N,\N,\N,32,54,114.082653,22.544385
1584678986000 ,129291302,688740,40,285,\N,\N,\N,\N,\N,\N,\N,\N,16,43,114.082782,22.54534
1584679648000 ,11803515,179461,60,501,72,65,\N,\N,\N,\N,\N,\N,32,52,114.078855,22.545275
1584679309000 ,487610194,704858,78,311,72,70,64,\N,\N,\N,\N,\N,0,57,114.081773,22.543044
1584679309000 ,487610194,704858,78,311,59,52,\N,\N,\N,\N,\N,\N,0,57,114.081773,22.543044
1584679314000 ,487610194,704858,80,311,51,\N,\N,\N,\N,\N,\N,\N,0,57,114.081795,22.543001
1584679314000 ,487610194,704858,80,311,\N,\N,\N,\N,\N,\N,\N,\N,0,57,114.081795,22.543001
1584679319000 ,487610194,704858,87,311,45,\N,\N,\N,\N,\N,\N,\N,0,63,114.081773,22.542936
1584679319000 ,487610194,704858,87,311,74,69,67,\N,\N,\N,\N,\N,0,63,114.081773,22.542936
1584678270000 ,55263964,178395,51,154,61,54,54,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584680086000 ,219499799,179461,34,503,\N,\N,\N,\N,\N,\N,\N,\N,16,30,114.079585,22.544406
1584679963000 ,74910132,179461,62,503,\N,\N,\N,\N,\N,\N,\N,\N,16,54,114.079928,22.544556
1584680015000 ,81677232,179461,54,502,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079263,22.545747
1584677871000 ,379056470,178395,67,155,65,60,\N,\N,\N,\N,\N,\N,\N,\N,114.081795,22.542969
1584677871000 ,379056470,178395,67,155,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.081816,22.542893
1584679470000 ,472199902,704858,64,311,\N,\N,\N,\N,\N,\N,\N,\N,0,42,114.081108,22.543215
1584678275000 ,378029361,178395,51,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080035,22.545114
1584679968000 ,74910132,179461,61,503,59,\N,\N,\N,\N,\N,\N,\N,16,54,114.079778,22.54491
1584679658000 ,11803515,179461,62,501,63,61,\N,\N,\N,\N,\N,\N,32,54,114.078791,22.545211
1584679658000 ,11803515,179461,61,501,70,63,61,\N,\N,\N,\N,\N,32,54,114.078791,22.545211
1584680046000 ,154597708,179461,54,502,50,\N,\N,\N,\N,\N,\N,\N,48,49,114.080464,22.546713
1584678265000 ,522292361,178395,63,1,56,55,49,\N,\N,\N,\N,\N,16,63,114.081559,22.544943
1584678265000 ,522292361,178395,63,1,77,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544943
1584678265000 ,522292361,178395,63,1,73,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544943
1584678285000 ,522292361,178395,68,1,\N,\N,\N,\N,\N,\N,\N,\N,16,61,114.081559,22.544953
1584678285000 ,522292361,178395,68,1,36,\N,\N,\N,\N,\N,\N,\N,16,61,114.081559,22.544953
1584678285000 ,522292361,178395,68,1,78,\N,\N,\N,\N,\N,\N,\N,16,61,114.081559,22.544953
1584678285000 ,522292361,178395,68,1,\N,\N,\N,\N,\N,\N,\N,\N,16,61,114.081559,22.544953
1584678285000 ,522292361,178395,68,1,81,\N,\N,\N,\N,\N,\N,\N,16,61,114.081559,22.544953
1584678275000 ,522292361,178395,68,1,\N,\N,\N,\N,\N,\N,\N,\N,16,62,114.081559,22.544943
1584678161000 ,224637732,178395,45,1,39,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.078147,22.544685
1584678222000 ,381891551,178395,53,154,45,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080035,22.545114
1584678222000 ,381891551,178395,53,154,34,30,\N,\N,\N,\N,\N,\N,\N,\N,114.080035,22.545114
1584678222000 ,381891551,178395,53,154,52,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080035,22.545114
1584678273000 ,56505063,178395,53,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584679819000 ,82983319,179461,77,502,74,56,\N,\N,\N,\N,\N,\N,0,63,114.079542,22.545597
1584679819000 ,82983319,179461,77,502,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.079542,22.545597
1584679830000 ,82983319,179461,77,502,74,\N,\N,\N,\N,\N,\N,\N,0,63,114.079542,22.545597
1584679835000 ,82983319,179461,77,502,74,57,\N,\N,\N,\N,\N,\N,0,63,114.079542,22.545586
1584679830000 ,82983319,179461,77,502,36,\N,\N,\N,\N,\N,\N,\N,0,63,114.079542,22.545597
1584679423000 ,492256200,688740,78,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082782,22.545554
1584679428000 ,492256200,688740,78,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082782,22.545554
1584679434000 ,492256200,688740,71,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082739,22.545479
1584679428000 ,492256200,688740,78,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082739,22.545479
1584679826000 ,180174219,179461,73,503,\N,\N,\N,\N,\N,\N,\N,\N,16,59,114.079906,22.54417
1584680077000 ,180417855,179461,68,503,\N,\N,\N,\N,\N,\N,\N,\N,16,58,114.080743,22.544664
1584679322000 ,507535006,688740,63,285,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.084026,22.545747
1584679802000 ,470326518,179461,61,502,27,\N,\N,\N,\N,\N,\N,\N,48,55,114.079992,22.546906
1584679802000 ,470326518,179461,61,502,58,44,\N,\N,\N,\N,\N,\N,48,55,114.079992,22.546906
1584679805000 ,470326518,179461,60,502,50,48,\N,\N,\N,\N,\N,\N,48,55,114.079992,22.546906
1584678033000 ,64450837,178395,51,154,48,43,42,\N,\N,\N,\N,\N,\N,\N,114.080078,22.544921
1584678034000 ,64450837,178395,53,154,45,43,\N,\N,\N,\N,\N,\N,\N,\N,114.0801,22.544921
1584678033000 ,64450837,178395,52,154,38,35,28,\N,\N,\N,\N,\N,\N,\N,114.0801,22.544921
1584678033000 ,64450837,178395,52,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.544932
1584678034000 ,64450837,178395,53,154,38,36,30,\N,\N,\N,\N,\N,\N,\N,114.0801,22.544921
1584678272000 ,56505063,178395,51,154,43,40,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678273000 ,56505063,178395,53,154,45,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678272000 ,56505063,178395,51,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584678272000 ,56505063,178395,51,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080121,22.54491
1584679428000 ,492256200,688740,78,285,80,\N,\N,\N,\N,\N,\N,\N,0,63,114.082739,22.545479
1584679428000 ,492256200,688740,78,285,50,\N,\N,\N,\N,\N,\N,\N,0,63,114.082739,22.545479
1584679434000 ,492256200,688740,70,285,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082782,22.545383
1584679434000 ,492256200,688740,70,285,67,60,\N,\N,\N,\N,\N,\N,0,63,114.082782,22.545383
1584679291000 ,481141615,688740,74,286,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.082331,22.545726
1584679299000 ,408493660,688740,75,285,68,68,68,\N,\N,\N,\N,\N,0,63,114.082739,22.54564
1584679315000 ,408493660,688740,74,285,44,\N,\N,\N,\N,\N,\N,\N,0,63,114.082717,22.545629
1584679315000 ,408493660,688740,74,285,71,68,67,\N,\N,\N,\N,\N,0,63,114.082717,22.545629
1584678083000 ,143437900,178395,61,154,45,41,\N,\N,\N,\N,\N,\N,16,59,114.080207,22.544653
1584679376000 ,408493660,688740,74,285,48,47,\N,\N,\N,\N,\N,\N,0,63,114.082438,22.545726
1584679381000 ,408493660,688740,75,285,33,32,\N,\N,\N,\N,\N,\N,0,63,114.082438,22.545726
1584678166000 ,348392370,178395,52,1,\N,\N,\N,\N,\N,\N,\N,\N,16,43,114.081752,22.545554
1584680011000 ,410196126,179461,71,501,\N,\N,\N,\N,\N,\N,\N,\N,16,59,114.079392,22.545522
1584679224000 ,312661022,688740,54,285,56,\N,\N,\N,\N,\N,\N,\N,0,57,114.082202,22.545726
1584679230000 ,312661022,688740,53,285,51,50,46,45,\N,\N,\N,\N,0,57,114.082202,22.545726
1584679228000 ,312661022,688740,54,285,54,\N,\N,\N,\N,\N,\N,\N,0,57,114.082202,22.545726
1584678043000 ,535095979,178395,77,1,60,58,58,\N,\N,\N,\N,\N,16,63,114.081602,22.544943
1584680359000 ,75281803,179461,76,502,73,\N,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545576
1584680359000 ,75281803,179461,76,502,39,33,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545576
1584677987000 ,524842902,178395,72,1,\N,\N,\N,\N,\N,\N,\N,\N,16,61,114.081537,22.544921
1584677987000 ,524842902,178395,72,1,27,25,\N,\N,\N,\N,\N,\N,16,61,114.081559,22.54491
1584677987000 ,524842902,178395,72,1,59,53,\N,\N,\N,\N,\N,\N,16,61,114.081559,22.54491
1584677987000 ,524842902,178395,72,1,71,\N,\N,\N,\N,\N,\N,\N,16,61,114.081559,22.54491
1584677992000 ,524842902,178395,72,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.54491
1584677992000 ,524842902,178395,72,1,30,29,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544921
1584679301000 ,481141615,688740,71,286,54,53,51,\N,\N,\N,\N,\N,0,63,114.082417,22.545887
1584679306000 ,481141615,688740,70,286,46,\N,\N,\N,\N,\N,\N,\N,0,63,114.082417,22.545887
1584679311000 ,481141615,688740,61,286,53,49,\N,\N,\N,\N,\N,\N,0,57,114.082589,22.546005
1584679306000 ,481141615,688740,70,286,37,\N,\N,\N,\N,\N,\N,\N,0,63,114.082589,22.546005
1584680272000 ,160889941,179461,57,502,60,58,\N,\N,\N,\N,\N,\N,\N,\N,114.079241,22.54623
1584680271000 ,160889941,179461,57,502,56,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079241,22.54623
1584680271000 ,160889941,179461,57,502,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.079241,22.54623
1584679787000 ,380951070,179461,76,502,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.079585,22.545415
1584678048000 ,535095979,178395,77,1,62,59,57,\N,\N,\N,\N,\N,16,63,114.081602,22.544943
1584678053000 ,535095979,178395,77,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081602,22.544943
1584678053000 ,535095979,178395,77,1,34,\N,\N,\N,\N,\N,\N,\N,16,63,114.081602,22.544943
1584678053000 ,535095979,178395,77,1,72,72,67,\N,\N,\N,\N,\N,16,63,114.081602,22.544943
1584678053000 ,535095979,178395,77,1,82,\N,\N,\N,\N,\N,\N,\N,16,63,114.081602,22.544943
1584678053000 ,535095979,178395,77,1,62,62,59,\N,\N,\N,\N,\N,16,63,114.081602,22.544943
1584679438000 ,408493660,688740,75,285,43,\N,\N,\N,\N,\N,\N,\N,0,63,114.084112,22.545275
1584678143000 ,138746433,178395,61,1,61,56,\N,\N,\N,\N,\N,\N,48,47,114.080786,22.54491
1584680355000 ,174514353,179461,50,502,44,43,43,\N,\N,\N,\N,\N,64,46,114.073834,22.547668
1584678075000 ,406688512,178395,66,155,\N,\N,\N,\N,\N,\N,\N,\N,16,56,114.135031,22.558558
1584678007000 ,148047435,178395,85,1,\N,\N,\N,\N,\N,\N,\N,\N,16,62,114.08158,22.544814
1584678002000 ,148047435,178395,88,1,\N,\N,\N,\N,\N,\N,\N,\N,16,62,114.08158,22.544814
1584678572000 ,220595961,178395,67,1,27,\N,\N,\N,\N,\N,\N,\N,16,63,114.081602,22.545543
1584678572000 ,220595961,178395,67,1,78,76,\N,\N,\N,\N,\N,\N,16,63,114.081602,22.545543
1584678525000 ,279519507,178395,69,1,\N,\N,\N,\N,\N,\N,\N,\N,16,53,114.082675,22.544943
1584678529000 ,135385429,178395,91,1,\N,\N,\N,\N,\N,\N,\N,\N,0,63,114.081559,22.544846
1584678038000 ,214033263,178395,63,155,54,\N,\N,\N,\N,\N,\N,\N,32,61,114.082546,22.544449
1584678251000 ,385841209,178395,55,154,46,42,\N,\N,\N,\N,\N,\N,\N,\N,114.080035,22.545114
1584678487000 ,378553401,178395,53,154,45,42,\N,\N,\N,\N,\N,\N,\N,\N,114.080057,22.545125
1584678487000 ,378553401,178395,53,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080057,22.545125
1584680269000 ,78701286,179461,77,502,76,\N,\N,\N,\N,\N,\N,\N,0,63,114.079563,22.545576
1584678545000 ,375289625,178395,58,154,54,50,\N,\N,\N,\N,\N,\N,\N,\N,114.080057,22.545136
1584678545000 ,375289625,178395,57,154,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,114.080271,22.545104
1584677992000 ,524842902,178395,72,1,80,75,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544921
1584677992000 ,524842902,178395,72,1,66,60,59,\N,\N,\N,\N,\N,16,63,114.081559,22.544921
1584677992000 ,524842902,178395,72,1,35,34,34,\N,\N,\N,\N,\N,16,63,114.081559,22.544921
1584677997000 ,524842902,178395,76,1,\N,\N,\N,\N,\N,\N,\N,\N,16,63,114.081559,22.544921
1584677997000 ,524842902,178395,76,1,30,29,\N,\N,\N,\N,\N,\N,16,63,114.08158,22.544921
1584677997000 ,524842902,178395,76,1,56,55,53,\N,\N,\N,\N,\N,16,63,114.08158,22.544921
